date,province,district,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,pulses and nuts,Beans,50,KG,actual,Retail,LKR,546.0,1.85
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,715.0,2.42
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,805.0,2.72
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,192.5,0.65
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,292.0,0.99
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,395.0,1.34
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,135.0,0.46
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,357.0,1.21
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,240.5,0.81
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,608.0,2.06
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,194.5,0.66
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,418.5,1.42
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,260.0,0.88
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,414.0,1.4
2025-01-15,North Central,Anuradhapura,Galenbindunuwewa,7835,8.29,80.72,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,240.0,0.81
2025-01-15,North Central,Anuradhapura,Galenbindunuwewa,7835,8.29,80.72,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.0,0.83
2025-01-15,North Central,Anuradhapura,Galenbindunuwewa,7835,8.29,80.72,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2478.75,8.39
2025-01-15,North Central,Anuradhapura,Galenbindunuwewa,7835,8.29,80.72,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1276.04,4.32
2025-01-15,North Central,Anuradhapura,Galenbindunuwewa,7835,8.29,80.72,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2146.25,7.26
2025-01-15,North Central,Anuradhapura,Galenbindunuwewa,7835,8.29,80.72,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,825.5,2.79
2025-01-15,North Central,Anuradhapura,Galenbindunuwewa,7835,8.29,80.72,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,660.5,2.23
2025-01-15,North Central,Anuradhapura,Galenbindunuwewa,7835,8.29,80.72,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,302.0,1.02
2025-01-15,North Central,Anuradhapura,Galenbindunuwewa,7835,8.29,80.72,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,237.88,0.8
2025-01-15,North Central,Anuradhapura,Galenbindunuwewa,7835,8.29,80.72,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,339.0,1.15
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,210.5,0.71
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,387.92,1.31
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.88,0.83
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,1748.96,5.92
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,1147.08,3.88
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1069.88,3.62
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,811.0,2.74
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,pulses and nuts,Beans,50,KG,actual,Retail,LKR,478.5,1.62
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,185.75,0.63
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,390.0,1.32
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,130.62,0.44
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,248.5,0.84
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Onions (red),110,KG,actual,Retail,LKR,355.0,1.2
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,580.5,1.96
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,144.5,0.49
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,212.0,0.72
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,240.25,0.81
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,350.62,1.19
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,275.0,0.93
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,408.89,1.38
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,235.75,0.8
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.0,0.83
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,1750.0,5.92
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1062.5,3.59
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1454.17,4.92
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1291.67,4.37
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,1841.67,6.23
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1103.33,3.73
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,852.5,2.88
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,pulses and nuts,Beans,50,KG,actual,Retail,LKR,531.0,1.8
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,772.5,2.61
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,232.0,0.78
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,445.5,1.51
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,263.75,0.89
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,217.5,0.74
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,305.0,1.03
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,420.5,1.42
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,255.62,0.86
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,237.5,0.8
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.0,0.83
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,34.33,0.12
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,1725.0,5.84
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,768.75,2.6
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,1083.33,3.66
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1123.75,3.8
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,846.88,2.87
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,740.0,2.5
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,820.0,2.77
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,302.5,1.02
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,329.17,1.11
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,526.25,1.78
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,586.25,1.98
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,205.83,0.7
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,296.04,1.0
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,475.0,1.61
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,240.58,0.81
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,247.5,0.84
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,32.62,0.11
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,1850.0,6.26
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,958.33,3.24
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,902.08,3.05
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1650.0,5.58
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,916.67,3.1
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,1750.0,5.92
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1025.0,3.47
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,818.12,2.77
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,pulses and nuts,Beans,50,KG,actual,Retail,LKR,518.33,1.75
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,683.33,2.31
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,872.5,2.95
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,141.67,0.48
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,384.17,1.3
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,281.25,0.95
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,vegetables and fruits,"Onions (red, local)",685,KG,actual,Retail,LKR,590.0,2.0
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,275.0,0.93
2025-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,446.67,1.51
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,228.0,0.77
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2370.0,8.02
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,872.0,2.95
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1157.5,3.92
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,775.83,2.62
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,pulses and nuts,Beans,50,KG,actual,Retail,LKR,322.0,1.09
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,768.0,2.6
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,297.75,1.01
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,152.0,0.51
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,222.0,0.75
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,335.0,1.13
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,299.0,1.01
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,245.5,0.83
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Onions (red),110,KG,actual,Retail,LKR,223.0,0.75
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,146.5,0.5
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,487.5,1.65
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,154.38,0.52
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,202.0,0.68
2025-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,364.5,1.23
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,237.5,0.8
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,238.9,0.81
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.85,0.83
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,35.45,0.12
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1048.0,3.55
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1512.0,5.12
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,841.33,2.85
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1300.5,4.4
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,759.58,2.57
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,pulses and nuts,Beans,50,KG,actual,Retail,LKR,524.5,1.77
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,599.0,2.03
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,795.0,2.69
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,305.0,1.03
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,522.0,1.77
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,162.0,0.55
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,501.5,1.7
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,226.25,0.77
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,264.5,0.89
2025-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,439.0,1.49
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,219.5,0.74
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,235.9,0.8
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,247.0,0.84
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,35.8,0.12
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1062.5,3.59
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,905.83,3.06
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,842.5,2.85
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,778.5,2.63
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,pulses and nuts,Beans,50,KG,actual,Retail,LKR,639.0,2.16
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,313.5,1.06
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,157.5,0.53
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,458.5,1.55
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,111.5,0.38
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,251.0,0.85
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,155.0,0.52
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,217.0,0.73
2025-01-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,271.0,0.92
2025-01-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,205.0,0.69
2025-01-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,249.4,0.84
2025-01-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2447.5,8.28
2025-01-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1120.0,3.79
2025-01-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,1120.0,3.79
2025-01-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,795.0,2.69
2025-01-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,pulses and nuts,Beans,50,KG,actual,Retail,LKR,533.5,1.8
2025-01-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,851.5,2.88
2025-01-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,214.0,0.72
2025-01-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,272.0,0.92
2025-01-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,454.5,1.54
2025-01-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,108.0,0.37
2025-01-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,320.42,1.08
